ID=    1, predicted=         8, true=         8, accuracy=1.00
ID= 2274, predicted=         5, true=         5, accuracy=1.00
ID= 2275, predicted=         5, true=         5, accuracy=1.00
ID= 2276, predicted=         9, true=         9, accuracy=1.00
ID= 2277, predicted=         9, true=         9, accuracy=1.00
ID= 2278, predicted=         5, true=         5, accuracy=1.00
ID= 2279, predicted=         9, true=         9, accuracy=1.00
ID= 2280, predicted=         8, true=         8, accuracy=1.00
ID= 2281, predicted=         0, true=         0, accuracy=1.00
ID= 2282, predicted=         2, true=         2, accuracy=1.00
ID= 2283, predicted=         9, true=         9, accuracy=1.00
ID= 2284, predicted=         4, true=         4, accuracy=1.00
ID= 2285, predicted=         1, true=         1, accuracy=1.00
ID= 2286, predicted=         7, true=         7, accuracy=1.00
ID= 2287, predicted=         0, true=         0, accuracy=1.00
ID= 2288, predicted=         7, true=         7, accuracy=1.00
ID= 2289, predicted=         0, true=         0, accuracy=1.00
ID= 2290, predicted=         3, true=         3, accuracy=1.00
ID= 2291, predicted=         2, true=         2, accuracy=1.00
ID= 2292, predicted=         6, true=         6, accuracy=1.00
ID= 2293, predicted=         6, true=         6, accuracy=1.00
ID= 2294, predicted=         1, true=         7, accuracy=0.00
ID= 2295, predicted=         8, true=         8, accuracy=1.00
ID= 2296, predicted=         9, true=         9, accuracy=1.00
ID= 2297, predicted=         6, true=         6, accuracy=1.00
ID= 2298, predicted=         8, true=         8, accuracy=1.00
ID= 2299, predicted=         2, true=         2, accuracy=1.00
ID= 2300, predicted=         6, true=         6, accuracy=1.00
ID= 2301, predicted=         6, true=         6, accuracy=1.00
ID= 2302, predicted=         0, true=         0, accuracy=1.00
ID= 2303, predicted=         2, true=         2, accuracy=1.00
ID= 2304, predicted=         2, true=         2, accuracy=1.00
ID= 2305, predicted=         0, true=         0, accuracy=1.00
ID= 2306, predicted=         5, true=         5, accuracy=1.00
ID= 2307, predicted=         2, true=         2, accuracy=1.00
ID= 2308, predicted=         1, true=         1, accuracy=1.00
ID= 2309, predicted=         9, true=         9, accuracy=1.00
ID= 2310, predicted=         2, true=         2, accuracy=1.00
ID= 2311, predicted=         8, true=         8, accuracy=1.00
ID= 2312, predicted=         5, true=         5, accuracy=1.00
ID= 2313, predicted=         9, true=         9, accuracy=1.00
ID= 2314, predicted=         1, true=         1, accuracy=1.00
ID= 2315, predicted=         3, true=         3, accuracy=1.00
ID= 2316, predicted=         6, true=         6, accuracy=1.00
ID= 2317, predicted=         8, true=         8, accuracy=1.00
ID= 2318, predicted=         3, true=         3, accuracy=1.00
ID= 2319, predicted=         3, true=         3, accuracy=1.00
ID= 2320, predicted=         1, true=         1, accuracy=1.00
ID= 2321, predicted=         2, true=         2, accuracy=1.00
ID= 2322, predicted=         4, true=         4, accuracy=1.00
ID= 2323, predicted=         9, true=         9, accuracy=1.00
ID= 2324, predicted=         8, true=         8, accuracy=1.00
ID= 2325, predicted=         4, true=         4, accuracy=1.00
ID= 2326, predicted=         8, true=         8, accuracy=1.00
ID= 2327, predicted=         3, true=         3, accuracy=1.00
ID= 2328, predicted=         9, true=         9, accuracy=1.00
ID= 2329, predicted=         1, true=         1, accuracy=1.00
ID= 2330, predicted=         0, true=         0, accuracy=1.00
ID= 2331, predicted=         1, true=         1, accuracy=1.00
ID= 2332, predicted=         4, true=         4, accuracy=1.00
ID= 2333, predicted=         9, true=         9, accuracy=1.00
ID= 2334, predicted=         1, true=         1, accuracy=1.00
ID= 2335, predicted=         2, true=         2, accuracy=1.00
ID= 2336, predicted=         1, true=         1, accuracy=1.00
ID= 2337, predicted=         5, true=         5, accuracy=1.00
ID= 2338, predicted=         7, true=         7, accuracy=1.00
ID= 2339, predicted=         4, true=         4, accuracy=1.00
ID= 2340, predicted=         8, true=         8, accuracy=1.00
ID= 2341, predicted=         8, true=         8, accuracy=1.00
ID= 2342, predicted=         7, true=         7, accuracy=1.00
ID= 2343, predicted=         0, true=         0, accuracy=1.00
ID= 2344, predicted=         8, true=         8, accuracy=1.00
ID= 2345, predicted=         0, true=         0, accuracy=1.00
ID= 2346, predicted=         6, true=         6, accuracy=1.00
ID= 2347, predicted=         9, true=         9, accuracy=1.00
ID= 2348, predicted=         1, true=         1, accuracy=1.00
ID= 2349, predicted=         7, true=         7, accuracy=1.00
ID= 2350, predicted=         8, true=         8, accuracy=1.00
ID= 2351, predicted=         1, true=         1, accuracy=1.00
ID= 2352, predicted=         9, true=         9, accuracy=1.00
ID= 2353, predicted=         5, true=         5, accuracy=1.00
ID= 2354, predicted=         9, true=         9, accuracy=1.00
ID= 2355, predicted=         5, true=         5, accuracy=1.00
ID= 2356, predicted=         2, true=         1, accuracy=0.00
ID= 2357, predicted=         7, true=         7, accuracy=1.00
ID= 2358, predicted=         7, true=         7, accuracy=1.00
ID= 2359, predicted=         5, true=         5, accuracy=1.00
ID= 2360, predicted=         6, true=         6, accuracy=1.00
ID= 2361, predicted=         3, true=         3, accuracy=1.00
ID= 2362, predicted=         5, true=         5, accuracy=1.00
ID= 2363, predicted=         7, true=         7, accuracy=1.00
ID= 2364, predicted=         2, true=         2, accuracy=1.00
ID= 2365, predicted=         5, true=         5, accuracy=1.00
ID= 2366, predicted=         0, true=         0, accuracy=1.00
ID= 2367, predicted=         9, true=         9, accuracy=1.00
ID= 2368, predicted=         2, true=         2, accuracy=1.00
ID= 2369, predicted=         6, true=         6, accuracy=1.00
ID= 2370, predicted=         2, true=         2, accuracy=1.00
ID= 2371, predicted=         5, true=         5, accuracy=1.00
ID= 2372, predicted=         8, true=         8, accuracy=1.00
ID= 2373, predicted=         4, true=         4, accuracy=1.00
ID= 2374, predicted=         9, true=         9, accuracy=1.00
ID= 2375, predicted=         9, true=         9, accuracy=1.00
ID= 2376, predicted=         4, true=         4, accuracy=1.00
ID= 2377, predicted=         3, true=         3, accuracy=1.00
ID= 2378, predicted=         4, true=         4, accuracy=1.00
ID= 2379, predicted=         9, true=         5, accuracy=0.00
ID= 2380, predicted=         9, true=         9, accuracy=1.00
ID= 2381, predicted=         3, true=         3, accuracy=1.00
ID= 2382, predicted=         4, true=         4, accuracy=1.00
ID= 2383, predicted=         1, true=         1, accuracy=1.00
ID= 2384, predicted=         9, true=         9, accuracy=1.00
ID= 2385, predicted=         3, true=         3, accuracy=1.00
ID= 2386, predicted=         2, true=         2, accuracy=1.00
ID= 2387, predicted=         9, true=         9, accuracy=1.00
ID= 2388, predicted=         5, true=         5, accuracy=1.00
ID= 2389, predicted=         1, true=         1, accuracy=1.00
ID= 2390, predicted=         9, true=         9, accuracy=1.00
ID= 2391, predicted=         4, true=         4, accuracy=1.00
ID= 2392, predicted=         7, true=         7, accuracy=1.00
ID= 2393, predicted=         0, true=         0, accuracy=1.00
ID= 2394, predicted=         6, true=         6, accuracy=1.00
ID= 2395, predicted=         0, true=         0, accuracy=1.00
ID= 2396, predicted=         1, true=         1, accuracy=1.00
ID= 2397, predicted=         2, true=         2, accuracy=1.00
ID= 2398, predicted=         0, true=         0, accuracy=1.00
ID= 2399, predicted=         5, true=         5, accuracy=1.00
ID= 2400, predicted=         7, true=         7, accuracy=1.00
ID= 2401, predicted=         2, true=         2, accuracy=1.00
ID= 2402, predicted=         0, true=         0, accuracy=1.00
ID= 2403, predicted=         2, true=         2, accuracy=1.00
ID= 2404, predicted=         8, true=         8, accuracy=1.00
ID= 2405, predicted=         0, true=         0, accuracy=1.00
ID= 2406, predicted=         0, true=         0, accuracy=1.00
ID= 2407, predicted=         3, true=         3, accuracy=1.00
ID= 2408, predicted=         1, true=         1, accuracy=1.00
ID= 2409, predicted=         2, true=         2, accuracy=1.00
ID= 2410, predicted=         6, true=         6, accuracy=1.00
ID= 2411, predicted=         1, true=         7, accuracy=0.00
ID= 2412, predicted=         1, true=         1, accuracy=1.00
ID= 2413, predicted=         3, true=         3, accuracy=1.00
ID= 2414, predicted=         2, true=         2, accuracy=1.00
ID= 2415, predicted=         6, true=         6, accuracy=1.00
ID= 2416, predicted=         0, true=         0, accuracy=1.00
ID= 2417, predicted=         2, true=         2, accuracy=1.00
ID= 2418, predicted=         3, true=         3, accuracy=1.00
ID= 2419, predicted=         0, true=         0, accuracy=1.00
ID= 2420, predicted=         1, true=         7, accuracy=0.00
ID= 2421, predicted=         3, true=         3, accuracy=1.00
ID= 2422, predicted=         3, true=         3, accuracy=1.00
ID= 2423, predicted=         6, true=         6, accuracy=1.00
ID= 2424, predicted=         4, true=         4, accuracy=1.00
ID= 2425, predicted=         8, true=         8, accuracy=1.00
ID= 2426, predicted=         7, true=         7, accuracy=1.00
ID= 2427, predicted=         1, true=         1, accuracy=1.00
ID= 2428, predicted=         9, true=         9, accuracy=1.00
ID= 2429, predicted=         3, true=         3, accuracy=1.00
ID= 2430, predicted=         4, true=         4, accuracy=1.00
ID= 2431, predicted=         0, true=         0, accuracy=1.00
ID= 2432, predicted=         3, true=         3, accuracy=1.00
ID= 2433, predicted=         7, true=         7, accuracy=1.00
ID= 2434, predicted=         3, true=         3, accuracy=1.00
ID= 2435, predicted=         5, true=         4, accuracy=0.00
ID= 2436, predicted=         6, true=         6, accuracy=1.00
ID= 2437, predicted=         9, true=         9, accuracy=1.00
ID= 2438, predicted=         9, true=         9, accuracy=1.00
ID= 2439, predicted=         5, true=         5, accuracy=1.00
ID= 2440, predicted=         3, true=         3, accuracy=1.00
ID= 2441, predicted=         0, true=         0, accuracy=1.00
ID= 2442, predicted=         8, true=         8, accuracy=1.00
ID= 2443, predicted=         1, true=         1, accuracy=1.00
ID= 2444, predicted=         0, true=         0, accuracy=1.00
ID= 2445, predicted=         7, true=         7, accuracy=1.00
ID= 2446, predicted=         3, true=         3, accuracy=1.00
ID= 2447, predicted=         0, true=         0, accuracy=1.00
ID= 2448, predicted=         4, true=         4, accuracy=1.00
ID= 2449, predicted=         2, true=         2, accuracy=1.00
ID= 2450, predicted=         5, true=         5, accuracy=1.00
ID= 2451, predicted=         0, true=         0, accuracy=1.00
ID= 2452, predicted=         1, true=         1, accuracy=1.00
ID= 2453, predicted=         5, true=         5, accuracy=1.00
ID= 2454, predicted=         2, true=         2, accuracy=1.00
ID= 2455, predicted=         8, true=         8, accuracy=1.00
ID= 2456, predicted=         5, true=         5, accuracy=1.00
ID= 2457, predicted=         7, true=         7, accuracy=1.00
ID= 2458, predicted=         1, true=         1, accuracy=1.00
ID= 2459, predicted=         6, true=         6, accuracy=1.00
ID= 2460, predicted=         2, true=         2, accuracy=1.00
ID= 2461, predicted=         6, true=         6, accuracy=1.00
ID= 2462, predicted=         0, true=         0, accuracy=1.00
ID= 2463, predicted=         7, true=         7, accuracy=1.00
ID= 2464, predicted=         2, true=         2, accuracy=1.00
ID= 2465, predicted=         3, true=         3, accuracy=1.00
ID= 2466, predicted=         5, true=         5, accuracy=1.00
ID= 2467, predicted=         6, true=         6, accuracy=1.00
ID= 2468, predicted=         2, true=         2, accuracy=1.00
ID= 2469, predicted=         3, true=         3, accuracy=1.00
ID= 2470, predicted=         2, true=         2, accuracy=1.00
ID= 2471, predicted=         9, true=         9, accuracy=1.00
ID= 2472, predicted=         0, true=         0, accuracy=1.00
ID= 2473, predicted=         0, true=         0, accuracy=1.00
ID= 2474, predicted=         4, true=         4, accuracy=1.00
ID= 2475, predicted=         9, true=         9, accuracy=1.00
ID= 2476, predicted=         7, true=         7, accuracy=1.00
ID= 2477, predicted=         0, true=         0, accuracy=1.00
ID= 2478, predicted=         5, true=         5, accuracy=1.00
